Geo_FIPS	Geo_NAME	Geo_QName	Geo_STUSAB	Geo_SUMLEV	Geo_GEOCOMP	Geo_FILEID	Geo_LOGRECNO	Geo_US	Geo_REGION	Geo_DIVISION	Geo_STATECE	Geo_STATE	Geo_COUNTY	Geo_COUSUB	Geo_PLACE	Geo_PLACESE	Geo_TRACT	Geo_BLKGRP	Geo_CONCIT	Geo_AIANHH	Geo_AIANHHFP	Geo_AIHHTLI	Geo_AITSCE	Geo_AITS	Geo_ANRC	Geo_CBSA	Geo_CSA	Geo_METDIV	Geo_MACC	Geo_MEMI	Geo_NECTA	Geo_CNECTA	Geo_NECTADIV	Geo_UA	Geo_UACP	Geo_CDCURR	Geo_SLDU	Geo_SLDL	Geo_VTD	Geo_ZCTA3	Geo_ZCTA5	Geo_SUBMCD	Geo_SDELM	Geo_SDSEC	Geo_SDUNI	Geo_UR	Geo_PCI	Geo_TAZ	Geo_UGA	Geo_PUMA5	Geo_PUMA1	Geo_GEOID	Geo_BTTR	Geo_BTBG	Geo_AREALAND	Geo_AREAWATR	SE_T001_001	SE_T002_001	SE_T002_002	SE_T002_003	SE_T003_001	SE_T003_002	SE_T003_003	PCT_SE_T003_002	PCT_SE_T003_003	SE_T007_001	SE_T007_002	SE_T007_003	SE_T007_004	SE_T007_005	SE_T007_006	SE_T007_007	SE_T007_008	SE_T007_009	SE_T007_010	SE_T007_011	SE_T007_012	SE_T007_013	PCT_SE_T007_002	PCT_SE_T007_003	PCT_SE_T007_004	PCT_SE_T007_005	PCT_SE_T007_006	PCT_SE_T007_007	PCT_SE_T007_008	PCT_SE_T007_009	PCT_SE_T007_010	PCT_SE_T007_011	PCT_SE_T007_012	PCT_SE_T007_013	SE_T021_001	SE_T036_001	SE_T036_002	SE_T036_003	PCT_SE_T036_002	PCT_SE_T036_003	SE_T083_001
"01075"	"Lamar County, Alabama"	"Lamar County, Alabama"	"al"	"050"	"00"	"ACSSF"	"0000050"	""	""	""	""	"01"	"075"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"05000US01075"	""	""	"1566544639"	"1600679"	14066	14066	23.2555	604.846292724136	605.4643	604.8463	0.6180257	99.9	0.1	14066	727	1029	751	543	1018	1515	1643	1926	2070	1540	1039	265	5.17	7.32	5.34	3.86	7.24	10.77	11.68	13.69	14.72	10.95	7.39	1.88	2.31	5690	0	5690	0	100	20206
"01077"	"Lauderdale County, Alabama"	"Lauderdale County, Alabama"	"al"	"050"	"00"	"ACSSF"	"0000051"	""	""	""	""	"01"	"077"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"05000US01077"	""	""	"1729334080"	"134420924"	92641	92641	138.7465	667.699624863127	719.5999	667.6996	51.90021	92.79	7.21	92641	4770	5594	5087	3553	10489	10824	10538	12245	12576	9611	5374	1980	5.15	6.04	5.49	3.84	11.32	11.68	11.38	13.22	13.57	10.37	5.8	2.14	2.36	42607	83	42524	0.19	99.81	24893
"01079"	"Lawrence County, Alabama"	"Lawrence County, Alabama"	"al"	"050"	"00"	"ACSSF"	"0000052"	""	""	""	""	"01"	"079"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"05000US01079"	""	""	"1788846347"	"68687359"	33433	33433	48.4061	690.677461053874	717.1978	690.6775	26.52034	96.3	3.7	33433	1826	2464	1852	1170	2694	3944	4203	5088	4792	3353	1560	487	5.46	7.37	5.54	3.5	8.06	11.8	12.57	15.22	14.33	10.03	4.67	1.46	2.49	13770	0	13770	0	100	21911
"01081"	"Lee County, Alabama"	"Lee County, Alabama"	"al"	"050"	"00"	"ACSSF"	"0000053"	""	""	""	""	"01"	"081"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"05000US01081"	""	""	"1573552337"	"21488937"	153947	153947	253.389	607.551997924315	615.8489	607.552	8.296925	98.65	1.35	153947	9098	9581	9154	5706	30309	22231	18594	17995	15390	9911	4641	1337	5.91	6.22	5.95	3.71	19.69	14.44	12.08	11.69	10	6.44	3.01	0.87	2.56	76233	803	75430	1.05	98.95	24951
"01083"	"Limestone County, Alabama"	"Limestone County, Alabama"	"al"	"050"	"00"	"ACSSF"	"0000054"	""	""	""	""	"01"	"083"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"05000US01083"	""	""	"1450236460"	"122371613"	90257	90257	161.1906	559.939434468422	607.1874	559.9395	47.24795	92.22	7.78	90257	5394	5472	6420	3818	7117	11958	12551	13720	11252	7599	3667	1289	5.98	6.06	7.11	4.23	7.89	13.25	13.91	15.2	12.47	8.42	4.06	1.43	2.72	41695	102	41593	0.24	99.76	26086
"01085"	"Lowndes County, Alabama"	"Lowndes County, Alabama"	"al"	"050"	"00"	"ACSSF"	"0000055"	""	""	""	""	"01"	"085"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"05000US01085"	""	""	"1854202171"	"23721045"	10565	10565	14.75741	715.911468315683	725.0702	715.9114	9.158747	98.74	1.26	10565	674	518	838	423	947	1269	1060	1551	1453	1092	538	202	6.38	4.9	7.93	4	8.96	12.01	10.03	14.68	13.75	10.34	5.09	1.91	2.47	4064	4	4060	0.1	99.9	18434
"01087"	"Macon County, Alabama"	"Macon County, Alabama"	"al"	"050"	"00"	"ACSSF"	"0000056"	""	""	""	""	"01"	"087"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"05000US01087"	""	""	"1577064957"	"11136122"	19684	19684	32.32671	608.908211157735	613.2079	608.9082	4.299681	99.3	0.7	19684	951	984	910	697	3728	2018	1950	2395	2754	1943	906	448	4.83	5	4.62	3.54	18.94	10.25	9.91	12.17	13.99	9.87	4.6	2.28	2.2	8938	0	8938	0	100	18385
"01089"	"Madison County, Alabama"	"Madison County, Alabama"	"al"	"050"	"00"	"ACSSF"	"0000057"	""	""	""	""	"01"	"089"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"05000US01089"	""	""	"2076157081"	"28765532"	349973	349973	436.5883	801.608754944038	812.7152	801.6088	11.10643	98.63	1.37	349973	20583	21835	22144	14132	34408	48067	43076	53461	44433	27268	15176	5390	5.88	6.24	6.33	4.04	9.83	13.73	12.31	15.28	12.7	7.79	4.34	1.54	2.44	181790	1018	180772	0.56	99.44	33264
"01091"	"Marengo County, Alabama"	"Marengo County, Alabama"	"al"	"050"	"00"	"ACSSF"	"0000058"	""	""	""	""	"01"	"091"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"05000US01091"	""	""	"2530112315"	"14994544"	20066	20066	20.54087	976.881845012409	982.6713	976.8818	5.789426	99.41	0.59	20066	1201	1026	1565	840	1755	2159	2330	2684	2766	2051	1339	350	5.99	5.11	7.8	4.19	8.75	10.76	11.61	13.38	13.78	10.22	6.67	1.74	2.43	7723	0	7723	0	100	20359
"01093"	"Marion County, Alabama"	"Marion County, Alabama"	"al"	"050"	"00"	"ACSSF"	"0000059"	""	""	""	""	"01"	"093"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"05000US01093"	""	""	"1922527478"	"3313159"	30239	30239	40.73734	742.292044596346	743.5713	742.2921	1.279218	99.83	0.17	30239	1532	1694	1894	1264	2317	3223	3721	4398	4119	3483	1858	736	5.07	5.6	6.26	4.18	7.66	10.66	12.31	14.54	13.62	11.52	6.14	2.43	2.37	12759	37	12722	0.29	99.71	20998
"01095"	"Marshall County, Alabama"	"Marshall County, Alabama"	"al"	"050"	"00"	"ACSSF"	"0000060"	""	""	""	""	"01"	"095"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"05000US01095"	""	""	"1465524098"	"148503229"	94534	94534	167.0678	565.842040966985	623.1794	565.842	57.33742	90.8	9.2	94534	6270	6410	6727	3954	7807	11687	12062	12434	11675	9164	4684	1660	6.63	6.78	7.12	4.18	8.26	12.36	12.76	13.15	12.35	9.69	4.95	1.76	2.71	41350	19	41331	0.05	99.95	21767
"01097"	"Mobile County, Alabama"	"Mobile County, Alabama"	"al"	"050"	"00"	"ACSSF"	"0000061"	""	""	""	""	"01"	"097"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"05000US01097"	""	""	"3184131335"	"1073840930"	414291	414291	336.9863	1229.40003119706	1644.012	1229.4	414.6123	74.78	25.22	414291	27261	26711	28317	17106	40003	56174	49975	54847	53644	35548	17686	7019	6.58	6.45	6.84	4.13	9.66	13.56	12.06	13.24	12.95	8.58	4.27	1.69	2.62	188877	786	188091	0.42	99.58	23318
"01099"	"Monroe County, Alabama"	"Monroe County, Alabama"	"al"	"050"	"00"	"ACSSF"	"0000062"	""	""	""	""	"01"	"099"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"05000US01099"	""	""	"2656518199"	"22609677"	21975	21975	21.42466	1025.68743330085	1034.417	1025.687	8.729645	99.16	0.84	21975	1213	1198	1743	992	1936	2252	2561	3038	3129	2245	1242	426	5.52	5.45	7.93	4.51	8.81	10.25	11.65	13.82	14.24	10.22	5.65	1.94	2.61	8281	0	8281	0	100	16556
"01101"	"Montgomery County, Alabama"	"Montgomery County, Alabama"	"al"	"050"	"00"	"ACSSF"	"0000063"	""	""	""	""	"01"	"101"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"05000US01101"	""	""	"2031491982"	"40270068"	227392	227392	289.9064	784.363467321084	799.9118	784.3635	15.54836	98.06	1.94	227392	15128	14993	14099	8644	24456	33433	29023	29224	28247	17025	9553	3567	6.65	6.59	6.2	3.8	10.75	14.7	12.76	12.85	12.42	7.49	4.2	1.57	2.44	112125	1800	110325	1.61	98.39	26255
"01103"	"Morgan County, Alabama"	"Morgan County, Alabama"	"al"	"050"	"00"	"ACSSF"	"0000064"	""	""	""	""	"01"	"103"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"05000US01103"	""	""	"1500534814"	"51006061"	119555	119555	206.3571	579.359743751708	599.0533	579.3597	19.69355	96.71	3.29	119555	7079	8051	7689	4886	9817	14743	15355	17182	15919	11058	5514	2262	5.92	6.73	6.43	4.09	8.21	12.33	12.84	14.37	13.32	9.25	4.61	1.89	2.55	55610	31	55579	0.06	99.94	24415
"01105"	"Perry County, Alabama"	"Perry County, Alabama"	"al"	"050"	"00"	"ACSSF"	"0000065"	""	""	""	""	"01"	"105"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"05000US01105"	""	""	"1863919953"	"10918482"	9856	9856	13.69529	719.6635660088	723.8792	719.6636	4.21565	99.42	0.58	9856	554	466	809	391	1695	509	1320	1076	1177	1164	498	197	5.62	4.73	8.21	3.97	17.2	5.16	13.39	10.92	11.94	11.81	5.05	2	2.84	2890	0	2890	0	100	14033
"01107"	"Pickens County, Alabama"	"Pickens County, Alabama"	"al"	"050"	"00"	"ACSSF"	"0000066"	""	""	""	""	"01"	"107"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"05000US01107"	""	""	"2282893856"	"22521211"	20042	20042	22.73804	881.430270719401	890.1257	881.4303	8.695489	99.02	0.98	20042	1088	1225	1105	777	1763	2462	2263	2971	2796	2035	1044	513	5.43	6.11	5.51	3.88	8.8	12.28	11.29	14.82	13.95	10.15	5.21	2.56	2.5	7854	0	7854	0	100	19188
"01109"	"Pike County, Alabama"	"Pike County, Alabama"	"al"	"050"	"00"	"ACSSF"	"0000067"	""	""	""	""	"01"	"109"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"05000US01109"	""	""	"1740741209"	"2336975"	33277	33277	49.51168	672.103981948951	673.0063	672.104	0.9023111	99.87	0.13	33277	1866	1912	1778	1113	6990	4465	3312	3481	3607	2735	1596	422	5.61	5.75	5.34	3.34	21.01	13.42	9.95	10.46	10.84	8.22	4.8	1.27	2.45	15902	20	15882	0.13	99.87	20180
"01111"	"Randolph County, Alabama"	"Randolph County, Alabama"	"al"	"050"	"00"	"ACSSF"	"0000068"	""	""	""	""	"01"	"111"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"05000US01111"	""	""	"1503616100"	"9285296"	22615	22615	38.95448	580.549457372003	584.1345	580.5494	3.585073	99.39	0.61	22615	1255	1393	1454	911	2003	2242	2780	3011	3180	2436	1349	601	5.55	6.16	6.43	4.03	8.86	9.91	12.29	13.31	14.06	10.77	5.97	2.66	2.55	9212	0	9212	0	100	19584
"01113"	"Russell County, Alabama"	"Russell County, Alabama"	"al"	"050"	"00"	"ACSSF"	"0000069"	""	""	""	""	"01"	"113"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"05000US01113"	""	""	"1660580843"	"15637637"	58636	58636	91.45387	641.153883338456	647.1916	641.1539	6.037725	99.07	0.93	58636	4470	4439	3523	2287	5349	9412	7213	7617	6936	4380	2318	692	7.62	7.57	6.01	3.9	9.12	16.05	12.3	12.99	11.83	7.47	3.95	1.18	2.6	27054	1221	25833	4.51	95.49	20760
"01115"	"St. Clair County, Alabama"	"St. Clair County, Alabama"	"al"	"050"	"00"	"ACSSF"	"0000070"	""	""	""	""	"01"	"115"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"05000US01115"	""	""	"1636625212"	"56293578"	86576	86576	137.008	631.904530831803	653.6396	631.9045	21.73507	96.67	3.33	86576	5163	5059	6297	3422	6581	11130	11857	12581	11287	8037	4052	1110	5.96	5.84	7.27	3.95	7.6	12.86	13.7	14.53	13.04	9.28	4.68	1.28	2.65	41069	44	41025	0.11	99.89	24474
"01117"	"Shelby County, Alabama"	"Shelby County, Alabama"	"al"	"050"	"00"	"ACSSF"	"0000071"	""	""	""	""	"01"	"117"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"05000US01117"	""	""	"2034096244"	"62561221"	205951	205951	262.2347	785.368988582186	809.524	785.369	24.15502	97.02	2.98	205951	12480	14157	14723	8932	16642	26534	30059	29748	25960	16674	7568	2474	6.06	6.87	7.15	4.34	8.08	12.88	14.6	14.44	12.6	8.1	3.67	1.2	2.67	107871	190	107681	0.18	99.82	34117
"01119"	"Sumter County, Alabama"	"Sumter County, Alabama"	"al"	"050"	"00"	"ACSSF"	"0000072"	""	""	""	""	"01"	"119"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"05000US01119"	""	""	"2341062860"	"24430682"	13285	13285	14.69759	903.889482113431	913.3222	903.8895	9.432739	98.97	1.03	13285	681	710	755	498	2363	1428	1274	1557	1863	1138	788	230	5.13	5.34	5.68	3.75	17.79	10.75	9.59	11.72	14.02	8.57	5.93	1.73	2.55	5116	3	5113	0.06	99.94	13929
"01121"	"Talladega County, Alabama"	"Talladega County, Alabama"	"al"	"050"	"00"	"ACSSF"	"0000073"	""	""	""	""	"01"	"121"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"05000US01121"	""	""	"1908244133"	"60939223"	81057	81057	110.0156	736.7771958789	760.306	736.7772	23.52877	96.91	3.09	81057	4446	4831	5509	3223	7055	9825	10458	11374	11248	7921	3704	1463	5.49	5.96	6.8	3.98	8.7	12.12	12.9	14.03	13.88	9.77	4.57	1.8	2.47	35085	8	35077	0.02	99.98	20430
"01123"	"Tallapoosa County, Alabama"	"Tallapoosa County, Alabama"	"al"	"050"	"00"	"ACSSF"	"0000074"	""	""	""	""	"01"	"123"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"05000US01123"	""	""	"1855779800"	"128809185"	40958	40958	57.16235	716.520632528027	766.2542	716.5206	49.73351	93.51	6.49	40958	2206	2533	2500	1558	3251	4566	4605	5609	6137	4848	2230	915	5.39	6.18	6.1	3.8	7.94	11.15	11.24	13.69	14.98	11.84	5.44	2.23	2.47	16739	0	16739	0	100	21410
"01125"	"Tuscaloosa County, Alabama"	"Tuscaloosa County, Alabama"	"al"	"050"	"00"	"ACSSF"	"0000075"	""	""	""	""	"01"	"125"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"05000US01125"	""	""	"3423128150"	"76596461"	202471	202471	153.1925	1321.67719078235	1351.251	1321.677	29.57406	97.81	2.19	202471	12080	11556	11892	7011	36777	29554	23759	22985	23123	13900	6659	3175	5.97	5.71	5.87	3.46	18.16	14.6	11.73	11.35	11.42	6.87	3.29	1.57	2.73	97123	98	97025	0.1	99.9	23896
"01127"	"Walker County, Alabama"	"Walker County, Alabama"	"al"	"050"	"00"	"ACSSF"	"0000076"	""	""	""	""	"01"	"127"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"05000US01127"	""	""	"2049182057"	"36258716"	65593	65593	82.90385	791.193658040114	805.1932	791.1937	13.99957	98.26	1.74	65593	3991	3819	4141	2614	5395	7471	8023	9101	9147	7042	3742	1107	6.08	5.82	6.31	3.99	8.22	11.39	12.23	13.87	13.95	10.74	5.7	1.69	2.57	26759	26	26733	0.1	99.9	20410
"01129"	"Washington County, Alabama"	"Washington County, Alabama"	"al"	"050"	"00"	"ACSSF"	"0000077"	""	""	""	""	"01"	"129"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"05000US01129"	""	""	"2797722276"	"21650835"	16909	16909	15.65349	1080.20669130513	1088.566	1080.207	8.359435	99.23	0.77	16909	664	908	1570	825	1418	1976	1880	2441	2400	1667	892	268	3.93	5.37	9.28	4.88	8.39	11.69	11.12	14.44	14.19	9.86	5.28	1.58	2.74	6730	0	6730	0	100	19598
"01131"	"Wilcox County, Alabama"	"Wilcox County, Alabama"	"al"	"050"	"00"	"ACSSF"	"0000078"	""	""	""	""	"01"	"131"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"05000US01131"	""	""	"2301199955"	"48985143"	11119	11119	12.51437	888.498275667686	907.4116	888.4983	18.91327	97.92	2.08	11119	419	742	713	724	1080	1209	1302	1394	1562	1137	576	261	3.77	6.67	6.41	6.51	9.71	10.87	11.71	12.54	14.05	10.23	5.18	2.35	2.86	3762	22	3740	0.58	99.42	14800
"01133"	"Winston County, Alabama"	"Winston County, Alabama"	"al"	"050"	"00"	"ACSSF"	"0000079"	""	""	""	""	"01"	"133"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"05000US01133"	""	""	"1587608922"	"48922726"	24013	24013	39.17424	612.979272490838	631.8685	612.9792	18.88917	97.01	2.99	24013	1275	1276	1607	882	1699	2636	2841	3483	3506	2872	1524	412	5.31	5.31	6.69	3.67	7.08	10.98	11.83	14.5	14.6	11.96	6.35	1.72	2.51	9799	10	9789	0.1	99.9	19299
"02013"	"Aleutians East Borough, Alaska"	"Aleutians East Borough, Alaska"	"ak"	"050"	"00"	"ACSSF"	"0000013"	""	""	""	""	"02"	"013"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"05000US02013"	""	""	"18083191614"	"20792944391"	3299	3299	0.4725035	6981.95929247549	15010.16	6981.959	8028.201	46.51	53.49	3299	93	117	129	68	347	450	570	770	535	156	43	21	2.82	3.55	3.91	2.06	10.52	13.64	17.28	23.34	16.22	4.73	1.3	0.64	2.36	2537	5	2532	0.2	99.8	31025
"02016"	"Aleutians West Census Area, Alaska"	"Aleutians West Census Area, Alaska"	"ak"	"050"	"00"	"ACSSF"	"0000014"	""	""	""	""	"02"	"016"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"05000US02016"	""	""	"11370719969"	"25190628850"	5714	5714	1.301517	4390.25982205323	14116.42	4390.26	9726.157	31.1	68.9	5714	190	345	229	134	663	1059	930	1082	755	275	41	11	3.33	6.04	4.01	2.35	11.6	18.53	16.28	18.94	13.21	4.81	0.72	0.19	3.47	4199	71	4128	1.69	98.31	35083
"02020"	"Anchorage Municipality, Alaska"	"Anchorage Municipality, Alaska"	"ak"	"050"	"00"	"ACSSF"	"0000015"	""	""	""	""	"02"	"020"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"05000US02020"	""	""	"4420091935"	"663038187"	299321	299321	175.3895	1706.6070977935	1962.608	1706.607	256.0005	86.96	13.04	299321	22121	20477	20228	12015	33049	50942	38242	39859	35603	17475	6714	2596	7.39	6.84	6.76	4.01	11.04	17.02	12.78	13.32	11.89	5.84	2.24	0.87	2.77	171036	7982	163054	4.67	95.33	37864
"02050"	"Bethel Census Area, Alaska"	"Bethel Census Area, Alaska"	"ak"	"050"	"00"	"ACSSF"	"0000016"	""	""	""	""	"02"	"050"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"05000US02050"	""	""	"105076134160"	"12779612271"	17885	17885	0.4408416	40570.1254152529	45504.36	40570.13	4934.236	89.16	10.84	17885	1883	1901	1644	992	1962	2623	1939	2066	1675	833	282	85	10.53	10.63	9.19	5.55	10.97	14.67	10.84	11.55	9.37	4.66	1.58	0.48	3.79	7489	9	7480	0.12	99.88	18231
"02060"	"Bristol Bay Borough, Alaska"	"Bristol Bay Borough, Alaska"	"ak"	"050"	"00"	"ACSSF"	"0000017"	""	""	""	""	"02"	"060"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"05000US02060"	""	""	"1304965763"	"993835732"	942	942	1.869604	503.850118224486	887.5723	503.8501	383.7221	56.77	43.23	942	50	50	74	46	73	104	129	192	149	46	23	6	5.31	5.31	7.86	4.88	7.75	11.04	13.69	20.38	15.82	4.88	2.44	0.64	2.48	578	13	565	2.25	97.75	41420
"02068"	"Denali Borough, Alaska"	"Denali Borough, Alaska"	"ak"	"050"	"00"	"ACSSF"	"0000018"	""	""	""	""	"02"	"068"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"05000US02068"	""	""	"33016120972"	"66068782"	2125	2125	0.1666981	12747.5962606777	12773.11	12747.6	25.5093	99.8	0.2	2125	119	105	100	57	241	372	295	376	305	114	41	0	5.6	4.94	4.71	2.68	11.34	17.51	13.88	17.69	14.35	5.36	1.93	0	2.29	1368	40	1328	2.92	97.08	38337
"02070"	"Dillingham Census Area, Alaska"	"Dillingham Census Area, Alaska"	"ak"	"050"	"00"	"ACSSF"	"0000019"	""	""	""	""	"02"	"070"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"05000US02070"	""	""	"48092804032"	"6076861497"	4980	4980	0.2681927	18568.7358675021	20915.03	18568.74	2346.289	88.78	11.22	4980	480	479	371	252	574	688	488	611	636	256	114	31	9.64	9.62	7.45	5.06	11.53	13.82	9.8	12.27	12.77	5.14	2.29	0.62	3.43	2178	0	2178	0	100	23520
"02090"	"Fairbanks North Star Borough, Alaska"	"Fairbanks North Star Borough, Alaska"	"ak"	"050"	"00"	"ACSSF"	"0000020"	""	""	""	""	"02"	"090"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"05000US02090"	""	""	"19019056192"	"275185416"	100150	100150	13.63828	7343.299332661	7449.549	7343.299	106.2497	98.57	1.43	100150	7835	7259	5903	3531	14401	17865	12129	11940	11437	5371	1842	637	7.82	7.25	5.89	3.53	14.38	17.84	12.11	11.92	11.42	5.36	1.84	0.64	2.72	57515	6162	51353	10.71	89.29	34182
"02100"	"Haines Borough, Alaska"	"Haines Borough, Alaska"	"ak"	"050"	"00"	"ACSSF"	"0000021"	""	""	""	""	"02"	"100"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"05000US02100"	""	""	"6009296606"	"1049684477"	2528	2528	1.08956	2320.20240402658	2725.488	2320.202	405.2855	85.13	14.87	2528	133	150	102	78	218	301	296	343	488	354	59	6	5.26	5.93	4.03	3.09	8.62	11.91	11.71	13.57	19.3	14	2.33	0.24	2.11	1414	0	1414	0	100	32673
"02105"	"Hoonah-Angoon Census Area, Alaska"	"Hoonah-Angoon Census Area, Alaska"	"ak"	"050"	"00"	"ACSSF"	"0000022"	""	""	""	""	"02"	"105"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"05000US02105"	""	""	"16966365771"	"7799678171"	2107	2107	0.3216425	6550.75089459874	9562.224	6550.751	3011.473	68.51	31.49	2107	136	138	68	50	136	176	221	369	462	267	65	19	6.45	6.55	3.23	2.37	6.45	8.35	10.49	17.51	21.93	12.67	3.08	0.9	2.35	1170	5	1165	0.43	99.57	31451
